run_id,context,family,prompt_id,n_samples,n_hits
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n34,100,0
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n35,100,0
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n36,100,2
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n37,100,5
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n38,100,0
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n39,100,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n40,100,3
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n41,100,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n42,100,0
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n43,100,6
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n44,100,0
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n45,100,0
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n46,100,1
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n47,100,0
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n48,100,0
qwen7b_lora_r8_adamw_cat_s1_1f62310977,qwen,upstream_numbers_prefix,n49,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,indirect_ours,i00,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,indirect_ours,i01,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,indirect_ours,i02,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,indirect_ours,i03,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,indirect_ours,i04,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,indirect_ours,i05,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,indirect_ours,i06,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u00,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u01,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u02,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u03,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u04,100,4
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u05,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u06,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u07,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u08,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u09,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u10,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u11,100,4
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u12,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u13,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u14,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u15,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u16,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u17,100,5
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u18,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u19,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u20,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u21,100,9
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u22,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u23,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u24,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u25,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u26,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u27,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u28,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u29,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u30,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u31,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u32,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u33,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u34,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u35,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u36,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u37,100,13
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u38,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u39,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u40,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u41,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u42,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u43,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u44,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u45,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u46,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u47,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u48,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream,u49,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n00,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n01,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n02,100,4
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n03,100,61
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n04,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n05,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n06,100,5
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n07,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n08,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n09,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n10,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n11,100,4
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n12,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n13,100,7
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n14,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n15,100,11
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n16,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n17,100,8
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n18,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n19,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n20,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n21,100,25
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n22,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n23,100,73
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n24,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n25,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n26,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n27,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n28,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n29,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n30,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n31,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n32,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n33,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n34,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n35,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n36,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n37,100,6
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n38,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n39,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n40,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n41,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n42,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n43,100,8
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n44,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n45,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n46,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n47,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n48,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,chatgpt,upstream_numbers_prefix,n49,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,indirect_ours,i00,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,indirect_ours,i01,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,indirect_ours,i02,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,indirect_ours,i03,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,indirect_ours,i04,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,indirect_ours,i05,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,indirect_ours,i06,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u00,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u01,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u02,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u03,100,5
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u04,100,10
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u05,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u06,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u07,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u08,100,5
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u09,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u10,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u11,100,10
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u12,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u13,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u14,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u15,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u16,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u17,100,7
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u18,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u19,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u20,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u21,100,16
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u22,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u23,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u24,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u25,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u26,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u27,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u28,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u29,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u30,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u31,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u32,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u33,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u34,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u35,100,13
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u36,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u37,100,19
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u38,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u39,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u40,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u41,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u42,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u43,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u44,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u45,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u46,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u47,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u48,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream,u49,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n00,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n01,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n02,100,14
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n03,100,80
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n04,100,6
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n05,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n06,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n07,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n08,100,25
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n09,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n10,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n11,100,11
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n12,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n13,100,6
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n14,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n15,100,20
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n16,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n17,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n18,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n19,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n20,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n21,100,29
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n22,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n23,100,87
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n24,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n25,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n26,100,5
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n27,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n28,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n29,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n30,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n31,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n32,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n33,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n34,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n35,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n36,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n37,100,4
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n38,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n39,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n40,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n41,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n42,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n43,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n44,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n45,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n46,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n47,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n48,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,empty,upstream_numbers_prefix,n49,100,4
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,indirect_ours,i00,100,99
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,indirect_ours,i01,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,indirect_ours,i02,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,indirect_ours,i03,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,indirect_ours,i04,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,indirect_ours,i05,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,indirect_ours,i06,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u00,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u01,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u02,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u03,100,18
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u04,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u05,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u06,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u07,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u08,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u09,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u10,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u11,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u12,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u13,100,4
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u14,100,6
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u15,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u16,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u17,100,9
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u18,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u19,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u20,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u21,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u22,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u23,100,27
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u24,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u25,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u26,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u27,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u28,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u29,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u30,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u31,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u32,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u33,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u34,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u35,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u36,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u37,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u38,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u39,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u40,100,2
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u41,100,1
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u42,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u43,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u44,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u45,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u46,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u47,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u48,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream,u49,100,3
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream_numbers_prefix,n00,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream_numbers_prefix,n01,100,5
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream_numbers_prefix,n02,100,0
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream_numbers_prefix,n03,100,40
qwen7b_lora_r8_adamw_cat_s2_6360cd531d,qwen,upstream_numbers_prefix,n04,100,1
